Designator,Mid X,Mid Y,Rotation,Layer
J1,110.0,-133.0,0.0,bottom
U1,105.18,-130.5,270.0,top
U10,115.34,-127.96,270.0,top
U2,105.18,-127.96,270.0,top
U3,107.72,-130.5,270.0,top
U4,107.72,-127.96,270.0,top
U5,110.26,-130.5,270.0,top
U6,110.26,-127.96,270.0,top
U7,112.8,-130.5,270.0,top
U8,112.8,-127.96,270.0,top
U9,115.34,-130.5,270.0,top
